,inputs,preds,golds
863,modern2poem: 周 朝 政 治 衰 败 全 国 动 荡 不 安 ， 周 宣 王 发 愤 起 兵 挥 起 了 天 戈 。,"generated:Zhou Chao 政 治 衰 败 全国 動 荡 不 安, Zhou Xuan Wang 发 愤 起 兵 挥 起 了 天 戈.","周 纲 凌 迟 四 海 沸 ， 宣 王 愤 起 挥 天 戈 。
"
864,modern2poem: 戍 楼 上 的 更 鼓 声 隔 断 了 人 们 的 来 往 ， 边 塞 的 秋 天 里 ， 一 只 孤 雁 正 在 鸣 叫 。,"generated:They are a lone lark, a lone lark, a lone lark, a lone lark, a lone lark, a lone lark, a lone lark, a lone lark, a lone lark, a lone lark, a lone lark, a lone lark,","戍 鼓 断 人 行 ， 边 秋 一 雁 声 。
"
865,modern2poem: 温 和 而 又 恭 顺 ，,"generated:温和, 又恭顺,","终 温 且 惠 ，
"
866,modern2poem: 它 有 七 种 气 ，,generated:It has seven types of air.,"」 彼 气 有 七 ，
"
867,modern2poem: 枝 干 色 如 青 铜 根 柢 固 如 盘 石 。,generated:Leaf Dry Color like blue Copper Root Root Solid like disk stone.,"柯 如 青 铜 根 如 石 。
"
868,modern2poem: 声 名 煊 赫 大 梁 城 。,generated:Compositions by Hugh Dae Liang City.,"烜 赫 大 梁 城 。
"
869,modern2poem: 新 年 都 已 来 到 ， 但 还 看 不 到 芬 芳 的 鲜 花 ， 到 二 月 ， 才 惊 喜 地 发 现 有 小 草 冒 出 了 新 芽 。,"generated:Once Upon a Time, a New Year, a New Year, a New Year, a New Year, a New Year, a New Year, a New Year, a New Year, a New Year, a New Year, a New Year, a New Year, a New Year, a New Year, a New Year, a New Year, a New Year, a New Year,","新 年 都 未 有 芳 华 ， 二 月 初 惊 见 草 芽 。
"
870,modern2poem: 布 质 的 被 子 盖 了 多 年 又 冷 又 硬 像 铁 板 似 的 ， 孩 子 睡 觉 姿 势 不 好 把 被 子 蹬 破 了 。,generated:Composition Material Material Material Material Material Material Material Material Material Material Material Material Material Material Material Material Material Material Material Material Material Material Material Material Material Material Material Material Material Material Material Material Material Material Material Material Material Material Material Material Material Material Material Material Material Material Material Material Material Material Material Material Material Material Material Material Material Material Material Material Material Material Material Material Material Material Material Material Material Material Material Material Material Material Material Material Material Material Material Material Material Material Material Material Material Material Material Material Material Material Material Material Material Material Material Material Material,"布 衾 多 年 冷 似 铁 ， 娇 儿 恶 卧 踏 里 裂 。
"
871,modern2poem: 整 日 整 夜 念 念 不 忘 。,generated:整日 整夜 念 念 不 忘,"尽 日 不 能 忘 。
"
872,modern2poem: 这 是 为 什 么 呵 ， 我 却 有 家 归 去 不 得 ？ 杜 鹃 呵 ， 不 要 在 我 耳 边 不 停 地 悲 啼 。,"generated:Why, oh, I have a home, go, don't get? Du cou, oh, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no","等 是 有 家 归 未 得 ， 杜 鹃 休 向 耳 边 啼 。
"
873,modern2poem: 古 庙 里 杉 松 树 上 水 鹤 做 了 巢 ， 每 逢 节 令 仍 举 行 隆 重 的 祭 祀 。,generated:Ancient temples trees trees trees above water trees trees trees trees trees trees trees trees trees trees trees trees trees trees trees trees trees trees trees trees trees trees trees trees trees trees trees trees trees trees trees trees trees trees trees trees trees trees trees trees trees trees trees,"古 庙 杉 松 巢 水 鹤 ， 岁 时 伏 腊 走 村 翁 。
"
874,modern2poem: 瞻 望 不 见 人 影 ，,"generated:Looking, Looking, Not Looking,","瞻 望 弗 及 ，
"
875,modern2poem: 人 世 间 就 有 美 好 的 桃 源 。,generated:Where there is beauty and good sources of roses.,"人 间 亦 自 有 丹 丘 。
"
876,modern2poem: 世 事 何 等 地 纷 繁 渺 茫 ，,"generated:世事 何等 地 纷 繁 渺 茫,","生 事 且 弥 漫 ，
"
877,modern2poem: 古 柏 重 如 丘 山 万 年 也 难 拉 动 。,generated:古柏 重如 丘 山 萬 也 難 拉 動.,"万 牛 回 首 丘 山 重 。
"
878,modern2poem: 两 只 黄 鹂 在 翠 绿 的 柳 树 间 婉 转 地 歌 唱 ， 一 队 整 齐 的 白 鹭 直 冲 向 蔚 蓝 的 天 空 。,"generated:Both Yellow Birds in the Jade Green Birds in the Trees Around the Wind Sing Sing, One Team Aligned White Birds Straight Up to Azure Blue Sky","两 个 黄 鹂 鸣 翠 柳 ， 一 行 白 鹭 上 青 天 。
"
879,modern2poem: 自 顾 华 发 心 惭 愧 ， 孤 身 一 人 负 影 立 。,"generated:自 顧 华 发 心 惭 愧, 孤 身 一 人 负 影 立.","顾 惭 华 鬓 ， 负 影 只 立 。
"
880,modern2poem: 牵 马 饮 水 渡 过 了 那 大 河 ，,"generated:Riders, drinks, waters, crosses the great river.","饮 马 渡 秋 水 ，
"
881,modern2poem: 你 没 看 见 拼 杀 在 沙 场 战 斗 多 惨 苦 ，,generated:Where You Are Not See See Kill In the Sand Field Battle Battle More Tragic Pain,"君 不 见 沙 场 征 战 苦 ，
"
882,modern2poem: 城 池 南 面 被 敌 人 重 重 包 围 。,generated:城池 南面 被敌人 重 重 包囲,"城 南 已 合 数 重 围 。
"
883,modern2poem: 秋 季 的 天 空 阴 沉 迷 蒙 渐 渐 黑 了 下 来 。,"generated:Autumn seasons of the sky, the sky, the sky, the sky, the sky, the sky, the sky, the sky, the sky, the sky, the sky, the sky, the sky, the sky, the sky, the sky, the sky, the sky, the sky, the sky, the sky, the sky, the sky, the sky, the sky, the sky, the sky, the sky, the sky, the sky, the sky, the","秋 天 漠 漠 向 昏 黑 。
"
884,modern2poem: 良 相 们 的 头 顶 都 戴 上 了 进 贤 冠 ， 猛 将 们 的 腰 间 皆 佩 带 着 大 羽 箭 。,generated:Ōmi no Ōmi no Ōmi no Ōmi no Ōmi no Ōmi no Ōmi no Ōmi no Ōmi no Ōmi no Ōmi no Ōmi no Ōmi no Ōmi no Ōmi no Ōmi no Ōmi no Ōmi no Ōmi no Ōmi no Ōmi no Ōmi no Ōmi no Ōmi no Ōmi,"良 相 头 上 进 贤 冠 ， 猛 将 腰 间 大 羽 箭 。
"
885,modern2poem: 在 这 高 高 的 城 楼 上 。,"generated:The High, High, High, High, High, High, High, High, High, High, High, High, High, High, High, High, High, High, High, High, High, High, High, High, High, High, High, High, High, High, High, High, High, High, High, High, High, High, High, High, High, High, High, High, High, High, High, High, High,","在 城 阙 兮 。
"
886,modern2poem: 春 院 里 的 门 直 到 天 黑 都 始 终 紧 闭 。,generated:Autumn Spring Spring Spring Spring Spring Spring Spring Spring Spring Spring Spring Spring Spring Spring Spring Spring Spring Spring Spring Spring Spring Spring Spring Spring Spring Spring Spring Spring Spring Spring Spring Spring Spring Spring Spring Spring Spring Spring Spring Spring Spring Spring Spring Spring Spring Spring Spring Spring Spring Spring Spring Spring Spring Spring Spring Spring Spring Spring Spring Spring Spring Spring Spring Spring Spring Spring Spring Spring Spring Spring Spring Spring Spring Spring Spring Spring Spring Spring Spring Spring Spring Spring Spring Spring Spring Spring Spring Spring Spring Spring Spring Spring Spring Spring Spring Spring Spring,"春 院 閟 天 黑 。
"
887,modern2poem: 你 的 歌 声 酸 楚 歌 辞 也 悲 苦 ，,generated:Compositions of the Compositions of the Compositions of the Compositions of the Compositions of the Compositions of the Compositions of the Compositions of the Compositions of the Compositions of the Compositions of the Compositions of the Compositions of the Compositions of the Compositions of the Compositions of the Compositions of the Compositions of the Compositions of the Compositions of,"君 歌 声 酸 辞 且 苦 ，
"
888,modern2poem: 来 世 结 缘 是 多 么 虚 幻 的 企 望 。,"generated:Where the world is, where the boundaries are, where they are, where they are, where they are, where they are.","他 生 缘 会 更 难 期 。
"
889,modern2poem: 朱 亥 与 侯 嬴 真 千 秋 万 古 二 壮 士 ， 声 名 煊 赫 大 梁 城 。,"generated:朱亥 與 侯 嬴 真 千秋 萬 古 二 壮 士, 声名 煊 赫 大梁 城。","千 秋 二 壮 士 ， 烜 赫 大 梁 城 。
"
890,modern2poem: 清 澈 的 川 水 环 绕 一 片 草 木 ，,generated:清澈 澈 河 水 环绕 一片 草 木,"清 川 带 长 薄 ，
"
891,modern2poem: 皇 宫 里 钟 声 稀 疏 ， 官 舍 中 办 公 的 官 吏 已 经 很 少 ， 门 下 省 里 只 听 见 乌 鸣 。,"generated:宮里 鐘 声 稀疏, 官 舍 中 办 公 の 官 吏 已 経 很 少, 門 下 省 里 只 听 见 烏 鸣.","禁 里 疏 钟 官 舍 晚 ， 省 中 啼 鸟 吏 人 稀 。
"
892,modern2poem: 凤 凰 住 在 鸡 窝 里 像 鸡 一 样 饮 食 起 居 。,generated:Frog Frog Frog Frog Frog Frog Frog Frog Frog Frog Frog Frog Frog Frog Frog Frog Frog Frog Frog Frog Frog Frog Frog Frog Frog Frog Frog Frog Frog Frog Frog Frog Frog Frog Frog Frog Frog Frog Frog Frog Frog Frog Frog Frog Frog Frog Frog Frog Frog,"鸡 栖 凤 凰 食 。
"
893,modern2poem: 青 萝 轻 拂 好 象 有 西 风 飕 飕 而 生 。,generated:Liang Liang Liang Liang Liang Liang Liang Liang Liang Liang Liang Liang Liang Liang Liang Liang Liang Liang Liang Liang Liang Liang Liang Liang Liang Liang Liang Liang Liang Liang Liang Liang Liang Liang Liang Liang Liang Liang Liang Liang Liang Liang Liang Liang Liang Liang Liang Liang Liang,"西 风 生 翠 萝 。
"
894,modern2poem: 忽 然 回 忆 起 在 会 灵 观 尝 食 新 谷 之 事 ， 如 要 滞 留 在 江 海 之 上 需 多 进 饮 食 ， 保 重 身 体 啊 。,"generated:忽然 回 忆 起 在 会 灵 観 尝 食 新谷 之 事 如 要 滞 留 在 江 海 之上 需 多 進 饮 食, 保 重 身 體 啊.","忽 忆 尝 新 会 灵 观 ， 滞 留 江 海 得 加 餐 。
"
895,modern2poem: 几 乎 扫 光 全 城 才 走 。,generated:幾乎 掃光 全城 才走。,"几 尽 而 去 。
"
896,modern2poem: 阳 光 下 鹿 群 呦 呦 欢 鸣 ， 悠 然 自 得 啃 食 在 绿 坡 。,generated:陽光 下鹿群 呦呦 歓鳴 悠然 自得 啃 食 在绿坡.,"呦 呦 鹿 鸣 ， 食 野 之 苹 。
"
897,modern2poem: 大 厦 如 若 倾 倒 要 有 梁 栋 支 撑 ， 古 柏 重 如 丘 山 万 年 也 难 拉 动 。,"generated:大厦 如若 傾 倒 要 有 梁 栋 支 撑, 古 柏 重 如 丘 山 萬 也 難 拉 動.","大 厦 如 倾 要 梁 栋 ， 万 牛 回 首 丘 山 重 。
"
898,modern2poem: 长 乐 宫 与 后 花 园 正 是 春 意 盎 然 ， 嵌 玉 的 楼 台 与 镶 金 的 宫 殿 每 日 都 有 新 的 赋 艳 词 的 曲 。,generated:Compositions of the composers of the composers of the composers of the composers of the composers.,"长 乐 宫 连 上 苑 春 ， 玉 楼 金 殿 艳 歌 新 。
"
899,modern2poem: 皇 帝 仪 仗 队 车 队 走 走 停 停 ， 到 了 距 长 安 一 百 多 里 的 马 嵬 坡 。,generated:Ō Emperor Yi Yi Sō Sō Sō Sō Sō Sō Sō Sō Sō Sō Sō Sō Sō Sō Sō Sō Sō Sō Sō Sō Sō Sō Sō Sō Sō Sō Sō Sō Sō Sō Sō Sō Sō Sō Sō Sō Sō Sō Sō Sō Sō Sō Sō Sō Sō Sō S,"翠 华 摇 摇 行 复 止 ， 西 出 都 门 百 余 里 。
"
900,modern2poem: 各 自 在 一 处 。,generated:Each of us is in one place.,"各 在 一 处 。
"
901,modern2poem: 日 暮 时 投 宿 石 壕 村 ，,"generated:Sunset, Sunset, Sunset, Sunset, Sunset, Sunset, Sunset, Sunset, Sunset, Sunset, Sunset, Sunset, Sunset, Sunset, Sunset, Sunset, Sunset, Sunset, Sunset, Sunset, Sunset, Sunset, Sunset, Sunset, Sunset, Sunset, Sunset, Sunset, Sunset, Sunset, Sunset, Sunset, Sunset,","暮 投 石 壕 村 ，
"
902,modern2poem: 千 家 万 户 传 来 了 捣 衣 的 声 响 。,generated:千家万户 伝来 來 了 捣衣の 声 響,"砧 杵 夜 千 家 。
"
903,modern2poem: 也 许 是 园 主 担 心 我 的 木 屐 踩 坏 他 那 爱 惜 的 青 苔 ， 轻 轻 地 敲 柴 门 ， 久 久 没 有 人 来 开 。,"generated:Also shall I be the garden master, the tree shepherd, the shepherd, the shepherd, the shepherd, the shepherd, the shepherd, the shepherd, the shepherd, the shepherd, the shepherd, the shepherd, the shepherd, the shepherd, the shepherd, the shepherd, the shepherd, the shepherd, the s","应 怜 屐 齿 印 苍 苔 ， 小 扣 柴 扉 久 不 开 。
"
904,modern2poem: 请 你 们 为 我 倾 耳 细 听 。,"generated:Please, gentlemen, for me, ear, and listen.","请 君 为 我 倾 耳 听 。
"
905,modern2poem: 海 内 连 年 战 乱 ， 几 个 兄 弟 音 讯 阻 隔 ； 彼 此 天 涯 海 角 ， 只 我 一 人 好 不 凄 怆 ？,"generated:海 内 连 年 戦 乱, 几 兄 弟 音 讯 阻 隔 ;彼 此 天 涯 海 角, 只 我 一 人 好 不 凄 怆?","海 内 风 尘 诸 弟 隔 ， 天 涯 涕 泪 一 身 遥 。
"
906,modern2poem: 死 后 也 要 做 鬼 中 英 雄 。,"generated:Also shall be ghost, middle, English, and male.","死 亦 为 鬼 雄 。
"
907,modern2poem: 若 肯 邀 请 隔 壁 的 老 翁 一 同 对 饮 ， 隔 着 篱 笆 唤 来 喝 尽 余 杯 ！,"generated:When Ken Invites Please Leave the Wall Old Ong One Same Pair Drinks, Leaves the Wall Straw Calls to Drink Nothing!","肯 与 邻 翁 相 对 饮 ， 隔 篱 呼 取 尽 馀 杯 。
"
908,modern2poem: 昨 天 夜 里 梦 见 花 落 闲 潭 ， 可 惜 的 是 春 天 已 过 了 一 半 自 己 却 还 不 能 回 家 。,"generated:昨天 夜里 梦 见 花 落 闲 潭, 可惜 是 春 天 已 过 一半 自己 却 还 不能 帰家","昨 夜 闲 潭 梦 落 花 ， 可 怜 春 半 不 还 家 。
"
909,modern2poem: 弯 曲 的 山 路 上 原 本 没 有 雨 ， 但 苍 翠 的 山 色 却 浓 得 仿 佛 就 要 润 湿 了 人 的 衣 裳 一 样 。,"generated:弯曲 の 山 路 上 原 本 没 有 雨, but 蒼 翠 の 山 色 却 濃 得 仿 佛 要 润 湿 な 人 の 衣 一 样.","山 路 元 无 雨 ， 空 翠 湿 人 衣 。
"
910,modern2poem: 漫 山 遍 谷 都 有 它 ，,generated:♫ ♫ ♫ ♫ ♫ ♫ ♫ ♫ ♫ ♫ ♫ ♫ ♫ ♫ ♫ ♫ ♫ ♫ ♫ ♫ ♫ ♫ ♫ ♫ ♫ ♫ ♫ ♫ ♫ ♫ ♫ ♫ ♫ ♫ ♫ ♫ ♫ ♫ ♫ ♫ ♫ ♫ ♫ ♫ ♫ ♫ ♫ ♫ ♫,"施 于 中 谷 ，
"
911,modern2poem: 让 我 沉 痛 吟 诵 至 今 。,"generated:Bring me down, pain, 吟诵, until now.","沉 吟 至 今 。
"
912,modern2poem: 冠 上 洁 白 丝 绦 垂 在 两 耳 边 ，,generated:Crown Up White Silk Sheath Lower in the ear,"充 耳 以 素 乎 而 ，
"
913,modern2poem: 不 要 买 下 沃 洲 山 ， 现 在 已 经 有 人 知 道 那 儿 了 。,"generated:Nothing to Buy Down the Wa Chau Mountain, Now in the already known known known known known known known known known known known known known known known known known known known known known known known known known known known known known known known known known known known known known known known known known known","莫 买 沃 洲 山 ， 时 人 已 知 处 。
"
914,modern2poem: 我 早 年 遇 到 了 太 平 世 道 ，,"generated:I knew I met it, I had a very good life, I had a very good life.","昔 岁 逢 太 平 ，
"
915,modern2poem: 此 次 离 别 不 知 你 们 心 绪 何 如 ， 停 住 马 饮 酒 询 问 被 贬 的 去 处 。,generated:When Where Where Where,"嗟 君 此 别 意 何 如 ， 驻 马 衔 杯 问 谪 居 。
"
916,modern2poem: 这 里 就 是 历 代 征 战 之 地 ， 出 征 将 士 很 少 能 够 生 还 。,"generated:Where they are, where they are, where they are, where they are, where they are, where they are, where they are, where they are, where they are, where they are, where they are, where they are, where they are, where they are, where they are, where they are, where the","由 来 征 战 地 ， 不 见 有 人 还 。
"
917,modern2poem: 又 像 风 吹 枯 桑 老 柏 沙 沙 响 ， 还 像 九 只 雏 凤 鸣 叫 啾 啾 啼 。,"generated:Also like wind 吹 枯 桑 老柏 沙沙 响, also like nine 雛 凤 鸣 叫 啾 啾 啼.","枯 桑 老 柏 寒 飕 飗 ， 九 雏 鸣 凤 乱 啾 啾 。
"
918,modern2poem: 即 使 能 合 葬 也 无 法 倾 诉 衷 情 ，,"generated:即 使 能 合 葬 也 無 法 傾 訴 衷 情,","同 穴 窅 冥 何 所 望 ，
"
919,modern2poem: 浑 然 又 像 织 梭 化 龙 九 鼎 沦 没 。,generated:渾然 又像 织梭 化龙 九 鼎 沦 没.,"古 鼎 跃 水 龙 腾 梭 。
"
920,modern2poem: 丞 相 的 祠 庙 就 在 先 王 庙 临 近 ， 君 臣 共 同 享 受 着 礼 仪 和 祭 礼 。,generated:諡 諡 諡 諡 諡 諡 諡 諡 諡 諡 諡 諡 諡 諡 諡 諡 諡 諡 諡 諡 諡 諡 諡 諡 諡 諡 諡 諡 諡 諡 諡 諡 諡 諡 諡 諡 諡 諡 諡 諡 諡 諡 諡 諡 諡 諡 諡 諡 諡,"武 侯 祠 堂 常 邻 近 ， 一 体 君 臣 祭 祀 同 。
"
921,modern2poem: 嫁 给 我 这 个 贫 士 事 事 不 顺 利 。,"generated:Marriage to me This poor man, Thing, Thing, Thing, Thing, Thing, Thing, Thing, Thing, Thing, Thing, Thing, Thing, Thing, Thing, Thing, Thing, Thing, Thing, Thing, Thing, Thing, Thing, Thing, Thing, Thing, Thing, Thing, Thing, Thing, Thing, Thing, Thing, Thing, Thing, Thing, Thing, Thing, Thing, Thing, Thing, Thing, Thing, Thing, Thing, Thing, Thing","自 嫁 黔 娄 百 事 乖 。
"
922,modern2poem: 就 像 今 年 冬 天 ，,"generated:When I Am, I Am, I Am, I Am, I Am, I Am, I Am, I Am, I Am, I Am, I Am, I Am, I Am, I Am, I Am, I Am, I Am, I Am, I Am, I Am, I Am, I Am, I Am, I Am, I Am, I Am, I Am, I Am, I Am, I Am, I Am, I Am, I","且 如 今 年 冬 ，
"
923,modern2poem: 溪 柴 烧 的 小 火 和 裹 在 身 上 的 毛 毡 都 很 暖 和 ， 我 和 猫 儿 都 不 愿 出 门 。,"generated:Pitcher, a squirrel, a squirrel, a squirrel, a squirrel, a squirrel, a squirrel, a squirrel, a squirrel, a squirrel, a squirrel, a squirrel, a squirrel, a squirrel, a s","溪 柴 火 软 蛮 毡 暖 ， 我 与 狸 奴 不 出 门 。
"
924,modern2poem: 我 和 从 弟 在 南 斋 高 卧 的 时 候 ，,"generated:I and from the brother in the South 斋 高 臥 の とき,","高 卧 南 斋 时 ，
"
925,modern2poem: 桃 花 怒 放 千 万 朵 ， 色 彩 鲜 艳 红 似 火 。,"generated:Peach Flower Tear Leave thousands of flowers, color 彩 鲜 艳 红 似火.","桃 之 夭 夭 ， 灼 灼 其 华 。
"
